Date,Product,Region,Store Location,Initial Inventory,Restocks,Sales Impact,Current Inventory
7/8/2024,Espresso,West,Store A,579,60,203,164
7/8/2024,Mocha,South,Store C,462,17,238,345
7/8/2024,Espresso,North,Store D,486,23,101,399
7/8/2024,Espresso,South,Store C,542,159,84,355
7/8/2024,Latte,West,Store D,542,150,219,368
7/8/2024,Mocha,North,Store C,320,164,244,313
7/8/2024,Mocha,North,Store A,349,118,53,224
7/8/2024,Mocha,South,Store B,356,95,206,111
7/8/2024,Latte,North,Store D,486,30,237,105
7/8/2024,Espresso,East,Store C,588,168,229,368
7/8/2024,Mocha,West,Store A,432,143,244,129
7/8/2024,Latte,West,Store C,595,188,166,384
7/8/2024,Mocha,South,Store D,381,156,95,233
7/8/2024,Cappuccino,East,Store B,471,193,236,256
7/8/2024,Espresso,East,Store D,521,9,247,118
7/9/2024,Espresso,East,Store B,302,167,126,155
7/9/2024,Espresso,North,Store A,532,96,113,139
7/9/2024,Espresso,North,Store D,594,126,51,141
7/9/2024,Mocha,West,Store B,527,57,167,172
7/9/2024,Espresso,North,Store C,398,169,110,371
7/9/2024,Mocha,South,Store C,418,72,104,144
7/9/2024,Latte,East,Store C,441,38,135,280
7/9/2024,Cappuccino,South,Store C,403,186,182,333
7/9/2024,Mocha,West,Store B,419,67,190,244
7/9/2024,Cappuccino,East,Store A,396,157,233,345
7/9/2024,Cappuccino,North,Store B,500,106,217,181
7/9/2024,Espresso,North,Store B,525,32,186,211
7/9/2024,Espresso,South,Store C,310,171,59,297
7/9/2024,Mocha,South,Store D,375,147,171,319
7/9/2024,Latte,East,Store D,598,157,113,120
7/9/2024,Latte,West,Store B,384,80,82,207
7/9/2024,Mocha,West,Store A,537,37,196,268
7/9/2024,Mocha,West,Store A,431,32,80,144
7/9/2024,Cappuccino,North,Store D,349,23,132,321
7/9/2024,Latte,East,Store D,457,3,189,315
7/9/2024,Espresso,East,Store C,507,20,176,104
7/9/2024,Espresso,South,Store C,304,135,102,173
7/9/2024,Cappuccino,North,Store D,433,190,129,188
7/9/2024,Mocha,West,Store D,584,102,76,106
7/10/2024,Espresso,West,Store D,329,36,149,326
7/10/2024,Espresso,West,Store C,524,98,218,372
7/10/2024,Mocha,East,Store A,391,44,146,251
7/10/2024,Latte,East,Store B,444,147,236,256
7/10/2024,Espresso,East,Store A,532,196,204,397
7/10/2024,Latte,West,Store D,304,162,83,253
7/10/2024,Latte,West,Store C,521,148,51,196
7/10/2024,Cappuccino,South,Store D,506,80,130,342
7/10/2024,Mocha,East,Store A,591,83,65,324
7/10/2024,Latte,North,Store D,336,85,84,393
7/10/2024,Cappuccino,West,Store D,557,156,125,258
7/10/2024,Cappuccino,West,Store B,515,195,142,148
7/10/2024,Mocha,West,Store D,473,127,213,103
7/10/2024,Cappuccino,East,Store A,435,1,146,337
7/10/2024,Latte,East,Store A,307,31,58,291
7/10/2024,Cappuccino,East,Store C,488,161,161,382
7/10/2024,Espresso,North,Store A,312,141,53,125
7/10/2024,Espresso,West,Store D,390,114,218,256
7/10/2024,Cappuccino,South,Store A,520,176,238,358
7/10/2024,Latte,North,Store B,527,120,237,272
7/10/2024,Latte,West,Store D,430,126,110,197
7/10/2024,Latte,South,Store D,410,166,107,333
7/10/2024,Mocha,North,Store C,549,58,166,255
7/10/2024,Cappuccino,South,Store B,554,2,230,359
7/11/2024,Latte,North,Store C,434,84,219,365
7/11/2024,Cappuccino,East,Store D,302,135,87,384
7/11/2024,Cappuccino,North,Store D,488,165,201,254
7/11/2024,Cappuccino,North,Store C,534,85,195,313
7/11/2024,Mocha,South,Store D,395,60,172,307
7/11/2024,Mocha,East,Store D,569,171,84,177
7/11/2024,Mocha,East,Store A,543,110,55,164
7/11/2024,Cappuccino,East,Store B,520,119,243,189
7/11/2024,Espresso,South,Store D,396,27,180,353
7/11/2024,Cappuccino,West,Store D,504,9,189,106
7/11/2024,Espresso,South,Store C,317,170,234,161
7/11/2024,Cappuccino,South,Store C,466,4,115,368
7/11/2024,Espresso,East,Store C,301,111,146,154
7/11/2024,Mocha,North,Store D,372,13,246,318
7/11/2024,Latte,South,Store C,504,86,94,192
7/11/2024,Cappuccino,South,Store A,560,139,181,291
7/11/2024,Espresso,East,Store C,543,120,81,237
7/11/2024,Mocha,East,Store A,434,131,83,107
7/11/2024,Cappuccino,South,Store D,514,179,120,381
7/11/2024,Cappuccino,West,Store B,486,23,243,245
7/11/2024,Mocha,South,Store A,449,187,57,399
7/11/2024,Cappuccino,East,Store D,364,142,217,197
7/11/2024,Mocha,West,Store D,527,18,176,329
7/11/2024,Espresso,East,Store B,305,115,63,197
7/12/2024,Espresso,West,Store D,477,81,119,360
7/12/2024,Latte,South,Store D,339,42,82,185
7/12/2024,Latte,North,Store A,572,177,143,320
7/12/2024,Espresso,North,Store D,566,94,175,303
7/12/2024,Espresso,South,Store B,582,87,167,277
7/12/2024,Mocha,East,Store C,520,76,189,240
7/12/2024,Espresso,South,Store A,469,8,120,391
7/12/2024,Mocha,North,Store B,340,101,221,390
7/12/2024,Cappuccino,East,Store C,324,31,246,222
7/12/2024,Mocha,South,Store A,465,145,191,356
7/12/2024,Mocha,East,Store B,553,63,157,149
7/12/2024,Mocha,East,Store A,326,83,99,212
7/12/2024,Espresso,South,Store D,301,163,83,104
7/12/2024,Latte,North,Store B,403,165,162,276
7/12/2024,Cappuccino,West,Store A,429,184,106,106
7/12/2024,Latte,West,Store B,537,46,125,303
7/12/2024,Latte,South,Store D,433,187,71,187
7/12/2024,Mocha,North,Store A,358,117,96,223
7/12/2024,Mocha,South,Store C,449,194,128,251
7/12/2024,Cappuccino,North,Store A,371,28,81,268
7/12/2024,Latte,West,Store A,476,144,132,115
7/12/2024,Espresso,North,Store D,462,171,84,245
7/12/2024,Cappuccino,West,Store D,516,166,51,135
7/12/2024,Cappuccino,South,Store A,475,39,243,188
7/13/2024,Mocha,East,Store A,309,167,210,311
7/13/2024,Mocha,South,Store D,316,197,137,212
7/13/2024,Cappuccino,West,Store A,397,103,116,346
7/13/2024,Espresso,West,Store C,528,170,154,156
7/13/2024,Cappuccino,South,Store A,463,151,113,195
7/13/2024,Latte,West,Store C,409,131,174,396
7/13/2024,Espresso,West,Store B,376,23,98,110
7/13/2024,Mocha,East,Store A,512,145,125,372
7/13/2024,Latte,East,Store B,364,90,109,302
7/13/2024,Espresso,North,Store A,401,160,162,203
7/13/2024,Cappuccino,North,Store D,416,136,224,281
7/13/2024,Cappuccino,South,Store B,333,54,177,186
7/13/2024,Cappuccino,South,Store C,597,58,168,206
7/13/2024,Latte,North,Store D,431,99,170,159
7/13/2024,Latte,South,Store B,366,146,65,128
7/13/2024,Mocha,West,Store B,524,28,144,183
7/13/2024,Latte,West,Store B,599,58,212,262
7/13/2024,Cappuccino,South,Store C,491,35,89,275
7/13/2024,Espresso,East,Store C,581,69,123,193
7/13/2024,Mocha,North,Store D,482,185,97,352
7/13/2024,Cappuccino,West,Store B,453,87,218,244
7/13/2024,Mocha,East,Store A,443,145,152,367
7/13/2024,Espresso,East,Store B,439,55,221,309
7/13/2024,Espresso,West,Store A,411,133,162,387
7/14/2024,Mocha,North,Store D,506,176,211,303
7/14/2024,Latte,North,Store A,402,115,144,213
7/14/2024,Espresso,West,Store C,383,119,211,352
7/14/2024,Cappuccino,North,Store B,366,2,194,364
7/14/2024,Espresso,East,Store C,590,86,62,305
7/14/2024,Cappuccino,East,Store A,513,145,154,344
7/14/2024,Latte,East,Store C,453,168,141,384
7/14/2024,Latte,West,Store B,483,32,174,332
7/14/2024,Cappuccino,East,Store B,340,93,100,297
7/14/2024,Mocha,North,Store A,481,172,167,103
7/14/2024,Espresso,East,Store B,377,79,180,112
7/14/2024,Espresso,West,Store D,493,195,140,237
7/14/2024,Cappuccino,West,Store C,565,149,131,255
7/14/2024,Cappuccino,South,Store D,401,80,106,370
7/14/2024,Espresso,East,Store C,528,81,158,174
7/14/2024,Cappuccino,East,Store C,360,146,117,289
7/14/2024,Cappuccino,South,Store D,446,111,157,342
7/14/2024,Mocha,West,Store B,544,158,242,318
7/14/2024,Espresso,East,Store B,434,131,190,144
7/14/2024,Cappuccino,East,Store C,520,162,154,317
7/14/2024,Cappuccino,East,Store D,467,170,63,176
7/14/2024,Cappuccino,North,Store C,397,95,212,391
7/14/2024,Espresso,West,Store A,596,132,180,331
7/14/2024,Mocha,South,Store C,534,126,150,372
7/15/2024,Latte,North,Store D,322,63,180,327
7/15/2024,Latte,West,Store A,490,80,146,171
7/15/2024,Mocha,West,Store D,492,21,208,332
7/15/2024,Mocha,North,Store D,587,66,198,330
7/15/2024,Espresso,North,Store C,568,5,221,236
7/15/2024,Cappuccino,North,Store A,556,28,131,261
7/15/2024,Espresso,East,Store C,452,196,200,219
7/15/2024,Espresso,South,Store C,538,99,227,223
7/15/2024,Mocha,East,Store B,470,150,56,380
7/15/2024,Cappuccino,West,Store A,306,197,73,399
7/15/2024,Cappuccino,South,Store D,555,70,157,219
7/15/2024,Espresso,South,Store B,424,6,174,347
7/15/2024,Cappuccino,South,Store C,330,119,53,315
7/15/2024,Latte,South,Store D,315,40,114,124
7/15/2024,Mocha,West,Store A,466,33,63,329
7/15/2024,Mocha,East,Store C,546,155,76,214
7/15/2024,Mocha,North,Store B,306,156,61,375
7/15/2024,Latte,East,Store B,528,111,157,266
7/15/2024,Espresso,South,Store B,493,199,248,180
7/15/2024,Espresso,West,Store B,321,67,98,381
7/15/2024,Espresso,South,Store B,340,52,190,127
7/15/2024,Cappuccino,North,Store D,519,188,137,277
7/15/2024,Mocha,East,Store D,510,137,214,386
7/15/2024,Latte,South,Store B,367,2,170,119
7/16/2024,Mocha,East,Store A,444,176,156,332
7/16/2024,Espresso,South,Store B,330,125,185,169
7/16/2024,Cappuccino,East,Store D,506,88,147,280
7/16/2024,Mocha,South,Store A,403,80,127,288
7/16/2024,Espresso,East,Store A,546,162,138,307
7/16/2024,Cappuccino,West,Store B,379,166,66,340
7/16/2024,Espresso,East,Store A,406,124,192,262
7/16/2024,Cappuccino,West,Store B,422,56,228,119
7/16/2024,Latte,South,Store C,435,54,80,146
7/16/2024,Mocha,West,Store B,591,38,230,205
7/16/2024,Cappuccino,West,Store A,507,134,164,110
7/16/2024,Cappuccino,East,Store C,317,39,245,109
7/16/2024,Espresso,West,Store A,483,157,57,117
7/16/2024,Espresso,East,Store D,594,63,133,360
7/16/2024,Espresso,North,Store A,334,119,235,128
7/16/2024,Cappuccino,East,Store B,535,192,139,354
7/16/2024,Latte,South,Store C,592,19,113,268
7/16/2024,Cappuccino,South,Store A,369,90,127,337
7/16/2024,Latte,South,Store D,578,99,130,101
7/16/2024,Latte,East,Store D,512,148,145,177
7/16/2024,Espresso,East,Store D,416,5,188,113
7/16/2024,Cappuccino,South,Store B,455,61,92,184
7/16/2024,Mocha,East,Store C,431,30,123,129
7/16/2024,Espresso,South,Store B,524,76,121,114
7/17/2024,Cappuccino,South,Store A,391,50,233,240
7/17/2024,Mocha,West,Store B,511,30,88,151
7/17/2024,Espresso,South,Store D,575,46,185,166
7/17/2024,Cappuccino,East,Store D,499,187,160,238
7/17/2024,Cappuccino,North,Store B,300,139,205,103
7/17/2024,Espresso,South,Store A,458,52,51,244
7/17/2024,Cappuccino,South,Store D,369,81,90,164
7/17/2024,Espresso,South,Store B,457,48,155,169
7/17/2024,Espresso,North,Store B,575,53,187,274
7/17/2024,Mocha,South,Store D,364,189,138,136
7/17/2024,Latte,North,Store B,408,189,226,263
7/17/2024,Cappuccino,West,Store A,326,198,64,356
7/17/2024,Cappuccino,East,Store D,338,151,56,361
7/17/2024,Cappuccino,South,Store B,331,72,129,316
7/17/2024,Cappuccino,South,Store A,357,135,128,211
7/17/2024,Espresso,East,Store B,398,17,100,201
7/17/2024,Cappuccino,East,Store D,374,52,66,203
7/17/2024,Espresso,North,Store B,485,14,224,170
7/17/2024,Mocha,South,Store D,307,64,109,249
7/17/2024,Cappuccino,South,Store B,591,187,66,105
7/17/2024,Cappuccino,South,Store A,315,181,133,186
7/17/2024,Latte,West,Store B,552,43,155,285
7/17/2024,Espresso,North,Store B,436,52,133,247
7/17/2024,Espresso,South,Store B,511,180,165,253
7/18/2024,Cappuccino,North,Store D,329,112,133,104
7/18/2024,Latte,West,Store A,576,20,191,127
7/18/2024,Latte,South,Store D,345,80,173,333
7/18/2024,Espresso,South,Store C,546,91,233,188
7/18/2024,Latte,North,Store D,460,161,140,370
7/18/2024,Mocha,South,Store B,359,133,76,182
7/18/2024,Latte,West,Store A,445,38,83,326
7/18/2024,Espresso,West,Store A,327,158,101,129
7/18/2024,Espresso,East,Store D,575,197,55,316
7/18/2024,Cappuccino,North,Store B,339,14,163,223
7/18/2024,Mocha,East,Store B,547,115,138,181
7/18/2024,Espresso,South,Store C,518,135,182,207
7/18/2024,Espresso,South,Store A,435,77,221,183
7/18/2024,Mocha,South,Store B,418,70,149,242
7/18/2024,Espresso,North,Store C,510,122,156,173
7/18/2024,Mocha,West,Store A,597,131,157,156
7/18/2024,Latte,South,Store C,472,138,242,190
7/18/2024,Mocha,South,Store A,332,139,233,196
7/18/2024,Latte,North,Store A,455,26,104,302
7/18/2024,Espresso,South,Store C,457,1,100,242
7/18/2024,Mocha,North,Store C,487,24,196,118
7/18/2024,Espresso,West,Store B,365,67,215,119
7/18/2024,Espresso,South,Store D,435,111,79,380
7/18/2024,Espresso,West,Store A,380,156,138,105
7/19/2024,Cappuccino,West,Store B,304,39,64,296
7/19/2024,Cappuccino,East,Store B,407,181,77,229
7/19/2024,Mocha,North,Store C,533,163,222,340
7/19/2024,Mocha,North,Store D,523,32,183,266
7/19/2024,Espresso,West,Store A,326,85,54,133
7/19/2024,Mocha,North,Store A,463,197,247,263
7/19/2024,Cappuccino,North,Store A,318,5,127,399
7/19/2024,Latte,East,Store B,505,153,124,344
7/19/2024,Espresso,East,Store B,469,98,216,333
7/19/2024,Espresso,North,Store D,401,105,60,178
7/19/2024,Espresso,North,Store C,484,31,170,258
7/19/2024,Latte,West,Store A,377,109,64,156
7/19/2024,Cappuccino,West,Store A,345,48,127,188
7/19/2024,Espresso,North,Store B,499,171,62,211
7/19/2024,Latte,South,Store A,587,83,93,257
7/19/2024,Cappuccino,South,Store C,599,172,110,159
7/19/2024,Espresso,West,Store B,374,95,100,198
7/19/2024,Mocha,North,Store B,553,193,181,135
7/19/2024,Latte,West,Store B,561,60,147,182
7/19/2024,Cappuccino,North,Store C,564,187,245,213
7/19/2024,Mocha,West,Store A,559,178,114,122
7/19/2024,Cappuccino,North,Store A,582,179,173,295
7/19/2024,Cappuccino,South,Store B,556,15,197,390
7/19/2024,Espresso,South,Store B,375,25,150,334
7/20/2024,Cappuccino,East,Store B,479,17,113,380
7/20/2024,Latte,East,Store A,543,130,133,334
7/20/2024,Cappuccino,West,Store B,482,66,76,167
7/20/2024,Latte,South,Store D,453,28,158,300
7/20/2024,Espresso,West,Store B,444,19,74,116
7/20/2024,Espresso,West,Store B,350,156,87,194
7/20/2024,Mocha,West,Store C,598,157,104,113
7/20/2024,Espresso,North,Store D,520,4,245,382
7/20/2024,Mocha,South,Store D,585,28,176,233
7/20/2024,Cappuccino,West,Store D,452,172,150,368
7/20/2024,Espresso,North,Store A,442,33,231,240
7/20/2024,Latte,North,Store C,548,40,102,370
7/20/2024,Espresso,West,Store C,511,119,80,167
7/20/2024,Mocha,North,Store D,445,74,96,169
7/20/2024,Mocha,East,Store A,355,141,155,222
7/20/2024,Mocha,South,Store A,441,56,186,270
7/20/2024,Espresso,South,Store D,331,146,209,280
7/20/2024,Espresso,South,Store A,486,23,169,298
7/20/2024,Latte,South,Store A,544,35,92,151
7/20/2024,Espresso,East,Store C,405,27,160,323
7/20/2024,Latte,South,Store C,412,43,113,310
7/20/2024,Espresso,North,Store A,590,74,124,146
7/20/2024,Mocha,North,Store B,555,142,53,282
7/20/2024,Mocha,East,Store D,506,23,246,134
7/21/2024,Latte,South,Store C,404,185,58,359
7/21/2024,Latte,West,Store C,390,167,246,339
7/21/2024,Latte,East,Store C,541,2,154,207
7/21/2024,Cappuccino,East,Store A,576,60,174,276
7/21/2024,Espresso,North,Store A,361,51,172,382
7/21/2024,Cappuccino,East,Store A,393,85,54,229
7/21/2024,Mocha,South,Store A,376,198,181,160
7/21/2024,Cappuccino,South,Store B,357,175,229,389
7/21/2024,Mocha,West,Store D,442,187,120,199
7/21/2024,Cappuccino,East,Store A,402,85,227,169
7/21/2024,Mocha,East,Store C,522,30,177,279
7/21/2024,Cappuccino,South,Store A,377,88,64,313
7/21/2024,Latte,North,Store C,392,194,75,248
7/21/2024,Mocha,West,Store D,455,198,72,112
7/21/2024,Espresso,East,Store D,556,21,169,237
7/21/2024,Mocha,North,Store C,321,84,113,209
7/21/2024,Espresso,East,Store B,438,165,231,278
7/21/2024,Latte,North,Store A,386,3,194,398
7/21/2024,Espresso,West,Store C,333,187,248,325
7/21/2024,Mocha,West,Store C,391,87,145,320
7/21/2024,Cappuccino,West,Store A,384,162,73,216
7/21/2024,Mocha,West,Store C,305,143,166,202
7/21/2024,Mocha,East,Store B,483,43,140,170
7/21/2024,Mocha,East,Store C,353,130,194,175
7/22/2024,Espresso,North,Store A,569,42,84,124
7/22/2024,Cappuccino,North,Store D,554,53,71,286
7/22/2024,Espresso,North,Store B,391,67,179,224
7/22/2024,Cappuccino,East,Store D,557,114,71,347
7/22/2024,Cappuccino,West,Store B,341,172,134,103
7/22/2024,Mocha,North,Store D,391,32,108,137
7/22/2024,Mocha,North,Store A,467,29,88,193
7/22/2024,Cappuccino,West,Store C,338,131,140,339
7/22/2024,Latte,North,Store D,396,100,52,301
7/22/2024,Latte,East,Store B,595,7,198,154
7/22/2024,Latte,North,Store A,508,120,109,290
7/22/2024,Espresso,South,Store D,460,148,93,355
7/22/2024,Cappuccino,East,Store D,407,13,97,316
7/22/2024,Espresso,West,Store B,374,171,138,351
7/22/2024,Latte,North,Store C,328,5,196,155
7/22/2024,Mocha,East,Store B,344,34,81,144
7/22/2024,Espresso,North,Store B,442,1,153,337
7/22/2024,Mocha,West,Store B,352,6,219,274
7/22/2024,Espresso,West,Store D,510,155,60,158
7/22/2024,Espresso,North,Store A,508,102,230,349
7/22/2024,Latte,West,Store A,473,135,102,118
7/22/2024,Espresso,South,Store B,348,57,248,359
7/22/2024,Cappuccino,West,Store D,484,6,148,312
7/22/2024,Mocha,East,Store A,580,79,126,235
7/23/2024,Cappuccino,West,Store C,520,165,168,253
7/23/2024,Latte,North,Store A,531,37,164,112
7/23/2024,Mocha,South,Store B,367,53,235,189
7/23/2024,Espresso,South,Store A,458,133,132,363
7/23/2024,Espresso,East,Store D,352,100,233,274
7/23/2024,Mocha,South,Store B,575,143,93,344
7/23/2024,Mocha,East,Store A,419,137,164,156
7/23/2024,Espresso,North,Store A,448,168,169,369
7/23/2024,Espresso,East,Store C,307,27,139,351
7/23/2024,Espresso,South,Store B,393,146,167,159
7/23/2024,Latte,South,Store C,407,93,177,174
7/23/2024,Latte,East,Store C,300,73,96,206
7/23/2024,Cappuccino,South,Store A,509,113,206,237
7/23/2024,Mocha,North,Store A,463,100,138,289
7/23/2024,Cappuccino,North,Store B,589,188,236,155
7/23/2024,Espresso,North,Store C,455,89,239,112
7/23/2024,Cappuccino,North,Store D,593,35,120,187
7/23/2024,Cappuccino,North,Store C,327,28,70,258
7/23/2024,Espresso,West,Store D,313,56,167,195
7/23/2024,Espresso,South,Store D,312,62,170,113
7/23/2024,Mocha,North,Store A,595,141,172,219
7/23/2024,Cappuccino,South,Store B,415,59,206,305
7/23/2024,Cappuccino,West,Store C,382,129,112,155
7/23/2024,Espresso,West,Store D,450,100,106,261
7/24/2024,Latte,East,Store B,392,194,220,317
7/24/2024,Latte,North,Store B,549,8,91,108
7/24/2024,Latte,South,Store B,332,76,202,270
7/24/2024,Espresso,North,Store D,329,150,108,205
7/24/2024,Mocha,West,Store D,574,72,111,222
7/24/2024,Mocha,West,Store B,467,105,168,167
7/24/2024,Cappuccino,North,Store A,471,31,111,224
7/24/2024,Mocha,West,Store A,451,64,105,324
7/24/2024,Cappuccino,North,Store C,344,151,55,356
7/24/2024,Espresso,East,Store D,304,77,158,362
7/24/2024,Espresso,South,Store C,366,125,64,284
7/24/2024,Espresso,South,Store C,326,170,57,336
7/24/2024,Espresso,West,Store A,588,18,233,168
7/24/2024,Cappuccino,West,Store D,360,89,60,220
7/24/2024,Mocha,East,Store D,371,105,172,397
7/24/2024,Mocha,East,Store C,382,17,161,330
7/24/2024,Mocha,South,Store A,352,109,136,168
7/24/2024,Latte,North,Store A,507,173,69,262
7/24/2024,Cappuccino,West,Store C,559,178,149,385
7/24/2024,Espresso,South,Store A,360,131,158,117
7/24/2024,Mocha,West,Store C,405,163,244,256
7/24/2024,Espresso,West,Store C,485,12,230,282
7/24/2024,Latte,South,Store C,387,113,195,296
7/24/2024,Espresso,East,Store C,587,187,129,224
7/25/2024,Cappuccino,West,Store C,557,21,238,243
7/25/2024,Latte,West,Store B,489,8,169,369
7/25/2024,Cappuccino,East,Store A,551,168,53,281
7/25/2024,Latte,North,Store B,571,49,224,316
7/25/2024,Cappuccino,North,Store C,465,73,80,247
7/25/2024,Latte,South,Store C,345,100,246,174
7/25/2024,Mocha,South,Store B,568,47,124,190
7/25/2024,Mocha,North,Store B,485,68,125,183
7/25/2024,Espresso,North,Store A,591,187,238,279
7/25/2024,Espresso,South,Store C,313,120,185,134
7/25/2024,Mocha,East,Store B,549,159,81,118
7/25/2024,Mocha,West,Store D,387,36,146,180
7/25/2024,Mocha,South,Store D,389,12,116,208
7/25/2024,Mocha,East,Store A,454,58,135,378
7/25/2024,Mocha,West,Store A,415,75,107,262
7/25/2024,Mocha,West,Store B,596,96,106,189
