Date,Product,Quantity Sold,Sale Price,Region,Store Location,Promotions Applied,Sales Channel,Customer Count,Time of Day
7/7/2024,Mocha,73,3.14,East,Store B,Yes,Online,3,Afternoon
7/7/2024,Cappuccino,40,4.8,North,Store A,Yes,Online,2,Morning
7/7/2024,Cappuccino,63,4.75,East,Store D,No,Online,4,Morning
7/7/2024,Espresso,85,5.05,South,Store C,Yes,Delivery,2,Night
7/7/2024,Cappuccino,66,3.98,West,Store D,No,Online,2,Evening
7/7/2024,Espresso,71,3.5,South,Store B,No,In-store,1,Evening
7/7/2024,Mocha,91,3.54,South,Store C,Yes,Delivery,1,Evening
7/7/2024,Latte,91,3.36,East,Store A,Yes,Delivery,4,Night
7/7/2024,Mocha,31,4.52,North,Store D,No,In-store,4,Evening
7/7/2024,Mocha,42,5.3,North,Store A,Yes,Online,1,Morning
7/7/2024,Latte,28,3.79,West,Store B,No,Online,1,Morning
7/8/2024,Mocha,20,4.35,South,Store D,Yes,In-store,3,Afternoon
7/8/2024,Espresso,59,5.21,South,Store D,Yes,Delivery,3,Morning
7/8/2024,Mocha,59,4.69,West,Store D,Yes,Online,4,Morning
7/8/2024,Cappuccino,82,5.03,West,Store C,No,In-store,1,Afternoon
7/8/2024,Espresso,90,5.07,East,Store B,Yes,Delivery,1,Evening
7/8/2024,Mocha,60,3.88,South,Store C,No,Online,1,Morning
7/8/2024,Espresso,70,5.11,West,Store B,No,Online,2,Morning
7/8/2024,Latte,44,3.29,South,Store A,No,Delivery,2,Evening
7/8/2024,Mocha,23,3.69,East,Store B,No,Online,4,Evening
7/8/2024,Latte,6,3.58,South,Store A,Yes,In-store,1,Afternoon
7/8/2024,Mocha,46,4.52,East,Store A,Yes,Online,3,Afternoon
7/8/2024,Espresso,43,4.53,West,Store A,Yes,Online,1,Evening
7/8/2024,Cappuccino,61,3.54,South,Store D,No,Online,2,Night
7/8/2024,Cappuccino,43,3.06,West,Store B,No,Delivery,2,Morning
7/8/2024,Cappuccino,38,3.55,North,Store B,Yes,Online,1,Afternoon
7/8/2024,Latte,60,4.09,South,Store D,No,Delivery,3,Evening
7/8/2024,Latte,62,3.71,East,Store B,No,In-store,4,Morning
7/8/2024,Mocha,7,5.46,South,Store A,No,Delivery,3,Evening
7/8/2024,Mocha,45,3.86,South,Store B,No,In-store,1,Evening
7/8/2024,Mocha,30,4.1,North,Store C,No,In-store,4,Morning
7/8/2024,Latte,64,5.02,West,Store C,No,Delivery,4,Evening
7/8/2024,Latte,46,4.59,East,Store C,No,Delivery,1,Afternoon
7/8/2024,Mocha,3,3.68,South,Store A,No,Online,2,Night
7/8/2024,Mocha,23,4.2,South,Store B,No,Delivery,1,Evening
7/9/2024,Espresso,19,5.49,North,Store C,Yes,In-store,3,Evening
7/9/2024,Latte,23,3.29,North,Store D,Yes,Online,2,Evening
7/9/2024,Mocha,29,5.05,East,Store C,Yes,Delivery,1,Evening
7/9/2024,Cappuccino,100,5.1,West,Store C,No,In-store,1,Afternoon
7/9/2024,Cappuccino,38,4.99,North,Store A,Yes,Online,1,Evening
7/9/2024,Espresso,69,3.24,South,Store A,No,Online,3,Evening
7/9/2024,Mocha,44,4.96,South,Store C,No,In-store,1,Evening
7/9/2024,Cappuccino,14,3.47,East,Store A,No,Delivery,4,Afternoon
7/9/2024,Espresso,78,3.91,West,Store A,No,Online,4,Morning
7/9/2024,Cappuccino,53,3.26,West,Store B,No,In-store,3,Night
7/9/2024,Latte,95,3.69,South,Store B,No,In-store,4,Afternoon
7/9/2024,Mocha,22,4.4,West,Store A,No,Delivery,3,Night
7/9/2024,Espresso,24,4.11,West,Store D,No,Online,2,Evening
7/9/2024,Latte,85,3.38,East,Store D,Yes,In-store,2,Afternoon
7/9/2024,Espresso,78,4.91,North,Store B,Yes,Delivery,3,Evening
7/9/2024,Cappuccino,98,5.21,South,Store D,No,Online,3,Afternoon
7/9/2024,Cappuccino,73,4.18,South,Store A,Yes,In-store,3,Evening
7/9/2024,Cappuccino,55,3.15,West,Store B,Yes,Delivery,4,Evening
7/9/2024,Latte,86,3.88,North,Store C,Yes,Delivery,3,Afternoon
7/9/2024,Latte,39,4.45,West,Store D,No,In-store,1,Morning
7/9/2024,Mocha,60,5.39,East,Store B,No,Delivery,2,Morning
7/9/2024,Latte,22,3.58,West,Store D,Yes,Delivery,4,Evening
7/9/2024,Mocha,95,4.46,North,Store A,Yes,In-store,3,Afternoon
7/9/2024,Espresso,50,3.97,North,Store B,Yes,Online,3,Night
7/10/2024,Mocha,58,3.36,North,Store C,No,In-store,1,Morning
7/10/2024,Mocha,54,5.11,West,Store B,Yes,Delivery,3,Afternoon
7/10/2024,Cappuccino,95,4.6,West,Store C,No,Online,1,Afternoon
7/10/2024,Mocha,17,5.05,East,Store A,Yes,Online,3,Morning
7/10/2024,Mocha,39,4.57,West,Store C,Yes,Delivery,2,Evening
7/10/2024,Cappuccino,24,4.8,West,Store B,No,In-store,1,Afternoon
7/10/2024,Latte,7,4.86,East,Store A,Yes,Online,3,Evening
7/10/2024,Mocha,92,5.07,North,Store C,No,Online,1,Afternoon
7/10/2024,Espresso,46,4.85,South,Store D,Yes,In-store,2,Evening
7/10/2024,Latte,97,4.01,South,Store C,Yes,In-store,4,Afternoon
7/10/2024,Espresso,36,4.49,North,Store B,No,In-store,1,Afternoon
7/10/2024,Mocha,30,5.49,West,Store C,Yes,Delivery,1,Night
7/10/2024,Latte,75,3.59,West,Store C,No,Online,4,Afternoon
7/10/2024,Latte,12,3.18,East,Store A,No,Delivery,1,Night
7/10/2024,Latte,26,4.44,West,Store D,Yes,Online,2,Afternoon
7/10/2024,Cappuccino,21,5.4,North,Store D,Yes,Delivery,4,Morning
7/10/2024,Espresso,34,3.38,East,Store C,No,In-store,1,Morning
7/10/2024,Mocha,45,3.37,South,Store B,Yes,Online,4,Morning
7/10/2024,Cappuccino,26,3.54,West,Store A,No,In-store,1,Morning
7/10/2024,Latte,34,3.44,East,Store C,No,Delivery,4,Night
7/10/2024,Latte,7,5.28,West,Store A,Yes,In-store,3,Morning
7/10/2024,Latte,74,4.96,South,Store D,Yes,Delivery,2,Night
7/10/2024,Latte,41,3.22,East,Store C,Yes,In-store,2,Evening
7/10/2024,Espresso,38,4.29,West,Store A,Yes,Delivery,3,Evening
7/11/2024,Mocha,77,4.76,South,Store B,No,In-store,1,Morning
7/11/2024,Mocha,87,4.07,West,Store A,No,In-store,1,Afternoon
7/11/2024,Espresso,48,4.28,East,Store A,No,Online,3,Evening
7/11/2024,Latte,91,5.3,East,Store D,Yes,Online,4,Afternoon
7/11/2024,Espresso,12,4.35,West,Store A,No,Delivery,1,Evening
7/11/2024,Mocha,35,4.56,East,Store D,Yes,Delivery,2,Morning
7/11/2024,Mocha,74,3.09,North,Store C,Yes,Online,2,Morning
7/11/2024,Cappuccino,17,4.05,North,Store C,Yes,In-store,3,Morning
7/11/2024,Cappuccino,29,3.46,East,Store C,No,Online,3,Morning
7/11/2024,Cappuccino,58,4.63,North,Store D,No,Online,4,Morning
7/11/2024,Cappuccino,56,4.72,East,Store C,No,In-store,1,Night
7/11/2024,Latte,97,4.86,South,Store B,No,In-store,2,Morning
7/11/2024,Mocha,54,3.45,South,Store B,Yes,In-store,1,Morning
7/11/2024,Mocha,99,3.51,East,Store B,No,In-store,1,Night
7/11/2024,Latte,28,5.46,North,Store B,No,In-store,1,Afternoon
7/11/2024,Cappuccino,97,5.04,South,Store C,No,Delivery,1,Morning
7/11/2024,Mocha,61,4.81,West,Store D,Yes,Delivery,2,Evening
7/11/2024,Latte,13,3.2,East,Store A,No,Online,1,Morning
7/11/2024,Cappuccino,43,3.78,West,Store B,Yes,Online,2,Afternoon
7/11/2024,Mocha,22,3.89,West,Store A,No,Online,1,Night
7/11/2024,Espresso,63,3.98,East,Store A,Yes,Online,2,Evening
7/11/2024,Espresso,27,3.88,South,Store B,No,Online,4,Night
7/11/2024,Cappuccino,55,4.99,North,Store C,No,Online,3,Afternoon
7/11/2024,Latte,10,3.47,East,Store C,No,In-store,3,Evening
7/12/2024,Mocha,97,5.08,East,Store D,No,Delivery,4,Evening
7/12/2024,Latte,33,5.15,West,Store D,No,In-store,2,Evening
7/12/2024,Cappuccino,88,5.45,West,Store B,No,Delivery,2,Night
7/12/2024,Espresso,79,3.59,West,Store C,No,Delivery,2,Morning
7/12/2024,Latte,34,4.47,West,Store A,Yes,In-store,1,Night
7/12/2024,Latte,64,3.75,East,Store B,Yes,In-store,1,Evening
7/12/2024,Cappuccino,53,4.05,South,Store D,No,Online,1,Evening
7/12/2024,Mocha,52,5.34,West,Store C,No,Online,2,Night
7/12/2024,Cappuccino,1,3.55,West,Store B,Yes,In-store,2,Afternoon
7/12/2024,Mocha,36,3.57,West,Store C,Yes,Delivery,2,Evening
7/12/2024,Mocha,59,5.14,North,Store C,No,Online,3,Night
7/12/2024,Cappuccino,35,4.43,West,Store B,Yes,Online,4,Morning
7/12/2024,Mocha,74,3.77,East,Store B,No,Online,3,Morning
7/12/2024,Mocha,66,4.56,West,Store D,No,Online,3,Afternoon
7/12/2024,Latte,51,5.48,South,Store A,Yes,In-store,1,Night
7/12/2024,Mocha,28,3.04,North,Store D,No,Online,1,Evening
7/12/2024,Latte,36,4.65,East,Store A,Yes,Online,3,Morning
7/12/2024,Latte,37,4.01,North,Store C,No,In-store,2,Morning
7/12/2024,Mocha,79,4.75,East,Store B,No,Online,3,Afternoon
7/12/2024,Mocha,51,4.2,East,Store A,No,In-store,4,Night
7/12/2024,Espresso,5,3.33,East,Store D,Yes,In-store,4,Evening
7/12/2024,Mocha,1,3.4,South,Store D,No,Online,4,Evening
7/12/2024,Latte,59,3.95,West,Store C,Yes,In-store,4,Morning
7/12/2024,Cappuccino,39,3.91,North,Store A,No,Online,2,Night
7/13/2024,Latte,98,3.28,South,Store C,Yes,Online,2,Afternoon
7/13/2024,Espresso,70,3.42,West,Store B,Yes,In-store,3,Evening
7/13/2024,Espresso,72,5.33,South,Store A,Yes,Online,4,Night
7/13/2024,Mocha,21,3.77,South,Store B,Yes,Online,1,Afternoon
7/13/2024,Mocha,31,5.29,North,Store C,Yes,In-store,2,Afternoon
7/13/2024,Cappuccino,27,3.04,West,Store C,Yes,Online,4,Evening
7/13/2024,Espresso,6,3.32,East,Store D,No,In-store,1,Morning
7/13/2024,Cappuccino,36,3.71,South,Store B,No,Online,3,Morning
7/13/2024,Mocha,75,4.88,North,Store B,Yes,Online,2,Morning
7/13/2024,Latte,16,5.05,South,Store B,No,Delivery,1,Morning
7/13/2024,Mocha,17,5.36,South,Store A,Yes,Delivery,3,Morning
7/13/2024,Espresso,79,3.05,South,Store A,No,Delivery,2,Afternoon
7/13/2024,Latte,81,4.63,East,Store D,Yes,Online,4,Evening
7/13/2024,Mocha,83,5.06,West,Store A,Yes,Delivery,4,Night
7/13/2024,Latte,67,3.5,North,Store B,No,Online,4,Evening
7/13/2024,Mocha,28,4.81,South,Store A,No,In-store,2,Morning
7/13/2024,Cappuccino,61,4.86,West,Store B,Yes,Delivery,1,Morning
7/13/2024,Latte,15,4.42,North,Store D,Yes,In-store,3,Night
7/13/2024,Cappuccino,11,5.3,East,Store A,No,In-store,1,Evening
7/13/2024,Latte,72,3.11,East,Store C,Yes,In-store,2,Night
7/13/2024,Latte,58,5.11,West,Store D,No,Delivery,2,Night
7/13/2024,Cappuccino,74,4.06,South,Store C,No,Online,3,Night
7/13/2024,Espresso,5,3.34,West,Store D,No,Delivery,3,Evening
7/13/2024,Latte,44,4.46,North,Store B,Yes,In-store,4,Night
7/14/2024,Latte,58,4.43,North,Store A,No,In-store,4,Morning
7/14/2024,Latte,57,5.27,West,Store A,No,Online,4,Evening
7/14/2024,Latte,44,5.05,North,Store C,Yes,Delivery,4,Afternoon
7/14/2024,Mocha,64,3.08,North,Store D,Yes,In-store,1,Night
7/14/2024,Mocha,81,4.41,West,Store A,Yes,Delivery,2,Afternoon
7/14/2024,Espresso,27,3.58,East,Store C,No,In-store,4,Afternoon
7/14/2024,Mocha,46,5.38,South,Store A,No,Online,1,Afternoon
7/14/2024,Latte,14,4.57,North,Store C,No,Online,3,Morning
7/14/2024,Mocha,37,5.33,South,Store A,Yes,Online,3,Night
7/14/2024,Espresso,9,4.67,East,Store B,Yes,In-store,2,Afternoon
7/14/2024,Espresso,76,3.88,North,Store A,Yes,In-store,4,Night
7/14/2024,Mocha,96,3.9,South,Store B,No,Online,3,Morning
7/14/2024,Latte,2,3.83,West,Store C,No,In-store,2,Afternoon
7/14/2024,Espresso,32,3.99,West,Store B,No,Delivery,3,Afternoon
7/14/2024,Cappuccino,49,5.09,West,Store A,No,In-store,3,Night
7/14/2024,Mocha,65,4.75,East,Store A,Yes,Online,1,Morning
7/14/2024,Latte,48,4.84,South,Store A,No,Online,2,Afternoon
7/14/2024,Cappuccino,52,5.35,North,Store D,Yes,In-store,3,Evening
7/14/2024,Mocha,96,5.01,South,Store C,Yes,Delivery,3,Afternoon
7/14/2024,Latte,81,3.88,North,Store A,Yes,Delivery,1,Morning
7/14/2024,Cappuccino,55,4.89,East,Store C,No,In-store,2,Night
7/14/2024,Cappuccino,8,5.07,West,Store B,Yes,Online,3,Morning
7/14/2024,Latte,17,3.91,East,Store D,Yes,In-store,2,Morning
7/14/2024,Mocha,96,3.24,West,Store C,No,Online,1,Night
7/15/2024,Latte,2,5.47,East,Store C,No,Online,2,Night
7/15/2024,Cappuccino,93,3.59,East,Store C,No,Delivery,3,Evening
7/15/2024,Mocha,49,3.46,East,Store B,Yes,Delivery,3,Morning
7/15/2024,Espresso,37,5.3,North,Store B,No,In-store,3,Night
7/15/2024,Cappuccino,6,3.27,East,Store C,Yes,Delivery,3,Afternoon
7/15/2024,Cappuccino,85,3.14,East,Store C,No,Online,2,Evening
7/15/2024,Cappuccino,53,3.45,West,Store C,Yes,In-store,2,Night
7/15/2024,Cappuccino,43,3.44,South,Store A,No,Online,2,Afternoon
7/15/2024,Espresso,68,5.21,North,Store D,No,Online,4,Morning
7/15/2024,Latte,3,5.39,East,Store A,No,Delivery,4,Afternoon
7/15/2024,Espresso,78,4.13,North,Store A,Yes,Online,1,Morning
7/15/2024,Latte,63,4.26,East,Store B,No,Online,3,Evening
7/15/2024,Cappuccino,37,4.32,South,Store D,No,Online,2,Night
7/15/2024,Cappuccino,9,3.69,West,Store D,No,In-store,3,Night
7/15/2024,Mocha,41,4.21,West,Store B,No,In-store,1,Evening
7/15/2024,Cappuccino,38,3.65,South,Store D,Yes,In-store,1,Evening
7/15/2024,Espresso,52,3.51,West,Store D,Yes,Delivery,3,Night
7/15/2024,Mocha,71,3.64,North,Store B,Yes,Online,4,Night
7/15/2024,Latte,29,3.41,North,Store A,Yes,In-store,4,Evening
7/15/2024,Espresso,64,3.32,North,Store C,Yes,Online,2,Morning
7/15/2024,Cappuccino,58,4.93,East,Store D,Yes,Online,1,Evening
7/15/2024,Mocha,18,4.47,West,Store D,No,Delivery,4,Night
7/15/2024,Cappuccino,66,4.99,West,Store D,No,Online,4,Night
7/15/2024,Latte,5,5.41,East,Store A,No,Delivery,4,Afternoon
7/16/2024,Mocha,18,3.05,South,Store B,Yes,Online,3,Night
7/16/2024,Espresso,37,3.52,West,Store D,Yes,In-store,4,Evening
7/16/2024,Mocha,95,5.48,South,Store A,Yes,Online,4,Afternoon
7/16/2024,Cappuccino,27,5.49,West,Store C,Yes,Online,2,Morning
7/16/2024,Cappuccino,46,5.22,North,Store A,Yes,In-store,1,Evening
7/16/2024,Latte,66,3.34,West,Store C,Yes,Online,3,Afternoon
7/16/2024,Latte,64,3.19,East,Store A,No,Online,1,Afternoon
7/16/2024,Cappuccino,46,3.81,South,Store A,Yes,In-store,3,Night
7/16/2024,Latte,77,4.7,South,Store C,No,In-store,1,Night
7/16/2024,Cappuccino,47,4.63,West,Store D,No,In-store,4,Afternoon
7/16/2024,Cappuccino,28,4.13,West,Store B,No,In-store,1,Night
7/16/2024,Espresso,48,4.35,West,Store A,No,Online,1,Morning
7/16/2024,Mocha,62,4.17,East,Store B,No,Delivery,1,Morning
7/16/2024,Mocha,23,3.54,North,Store B,No,In-store,3,Evening
7/16/2024,Cappuccino,19,3.15,North,Store D,No,Online,4,Morning
7/16/2024,Mocha,71,3.06,East,Store C,No,Online,3,Night
7/16/2024,Cappuccino,18,3.18,West,Store A,Yes,In-store,4,Morning
7/16/2024,Mocha,95,3.25,South,Store C,No,Online,3,Morning
7/16/2024,Espresso,39,4.75,North,Store A,Yes,In-store,4,Morning
7/16/2024,Latte,88,3.05,East,Store C,Yes,Delivery,4,Morning
7/16/2024,Espresso,51,3.16,West,Store C,No,Online,2,Morning
7/16/2024,Espresso,48,4.49,South,Store B,Yes,Online,4,Afternoon
7/16/2024,Mocha,91,4.04,South,Store D,No,Delivery,2,Afternoon
7/16/2024,Latte,77,4.5,North,Store D,No,Delivery,4,Evening
7/17/2024,Mocha,23,3.1,East,Store A,No,Delivery,2,Night
7/17/2024,Latte,35,5.39,East,Store B,Yes,Delivery,2,Afternoon
7/17/2024,Latte,14,4.09,North,Store D,Yes,Online,3,Afternoon
7/17/2024,Espresso,78,5.18,West,Store B,Yes,Online,1,Afternoon
7/17/2024,Mocha,7,5.13,North,Store A,Yes,In-store,2,Night
7/17/2024,Cappuccino,15,4.0,East,Store B,No,Online,4,Night
7/17/2024,Espresso,26,4.73,South,Store C,Yes,In-store,3,Evening
7/17/2024,Cappuccino,2,3.2,East,Store D,No,In-store,3,Night
7/17/2024,Cappuccino,28,3.08,South,Store B,Yes,In-store,2,Afternoon
7/17/2024,Latte,28,3.46,East,Store C,No,Delivery,1,Evening
7/17/2024,Cappuccino,65,3.46,East,Store B,Yes,Delivery,1,Afternoon
7/17/2024,Mocha,86,3.09,East,Store C,Yes,Delivery,1,Afternoon
7/17/2024,Mocha,10,4.95,West,Store D,Yes,In-store,3,Evening
7/17/2024,Cappuccino,10,3.47,West,Store B,Yes,In-store,3,Night
7/17/2024,Espresso,64,3.77,North,Store D,No,In-store,2,Morning
7/17/2024,Latte,27,4.19,North,Store A,Yes,Online,3,Afternoon
7/17/2024,Espresso,65,3.96,North,Store C,No,In-store,3,Evening
7/17/2024,Mocha,61,3.38,North,Store B,No,In-store,4,Night
7/17/2024,Mocha,56,4.59,West,Store B,Yes,In-store,1,Afternoon
7/17/2024,Cappuccino,53,3.22,South,Store C,Yes,In-store,3,Afternoon
7/17/2024,Latte,35,3.41,South,Store A,Yes,Online,3,Night
7/17/2024,Latte,75,4.72,North,Store A,No,Online,3,Night
7/17/2024,Cappuccino,81,3.38,North,Store C,No,In-store,1,Night
7/17/2024,Cappuccino,9,4.37,West,Store D,No,Online,1,Afternoon
7/18/2024,Latte,3,4.03,South,Store B,Yes,Delivery,1,Night
7/18/2024,Cappuccino,27,3.78,West,Store D,Yes,Delivery,4,Afternoon
7/18/2024,Espresso,51,3.79,East,Store B,No,In-store,4,Evening
7/18/2024,Mocha,37,3.44,North,Store A,Yes,In-store,1,Afternoon
7/18/2024,Espresso,51,5.18,East,Store C,Yes,Delivery,3,Night
7/18/2024,Cappuccino,63,4.26,North,Store B,No,Delivery,2,Evening
7/18/2024,Espresso,46,3.57,South,Store D,No,Online,1,Evening
7/18/2024,Mocha,66,4.94,West,Store A,No,Online,1,Morning
7/18/2024,Espresso,18,4.34,West,Store B,Yes,Online,3,Afternoon
7/18/2024,Latte,65,5.14,South,Store A,No,Delivery,3,Morning
7/18/2024,Cappuccino,73,5.17,North,Store B,No,In-store,1,Afternoon
7/18/2024,Mocha,54,4.82,South,Store D,Yes,In-store,3,Evening
7/18/2024,Espresso,83,5.3,West,Store D,Yes,Online,4,Night
7/18/2024,Espresso,98,3.59,East,Store A,Yes,Online,4,Night
7/18/2024,Cappuccino,99,3.01,South,Store A,Yes,Delivery,4,Evening
7/18/2024,Espresso,6,4.06,North,Store B,Yes,Delivery,4,Afternoon
7/18/2024,Espresso,84,4.89,South,Store D,No,Online,2,Morning
7/18/2024,Mocha,28,3.09,North,Store B,Yes,Online,2,Evening
7/18/2024,Cappuccino,96,4.45,West,Store A,Yes,Online,1,Afternoon
7/18/2024,Espresso,81,5.36,West,Store C,No,Online,3,Morning
7/18/2024,Latte,51,4.7,North,Store A,No,Online,1,Night
7/18/2024,Cappuccino,67,3.44,North,Store C,No,Online,2,Afternoon
7/18/2024,Latte,60,4.79,East,Store C,Yes,Delivery,2,Evening
7/18/2024,Mocha,16,5.01,West,Store C,Yes,Online,4,Morning
7/19/2024,Espresso,29,3.15,South,Store D,Yes,In-store,3,Afternoon
7/19/2024,Espresso,7,5.2,West,Store D,Yes,Online,2,Morning
7/19/2024,Espresso,72,4.82,North,Store B,Yes,Delivery,3,Evening
7/19/2024,Cappuccino,81,3.63,North,Store A,No,Delivery,1,Afternoon
7/19/2024,Cappuccino,48,5.37,North,Store D,No,In-store,1,Afternoon
7/19/2024,Cappuccino,22,4.0,West,Store D,Yes,In-store,3,Night
7/19/2024,Latte,33,4.43,West,Store B,No,In-store,3,Afternoon
7/19/2024,Cappuccino,21,4.49,South,Store B,No,Online,4,Morning
7/19/2024,Cappuccino,93,4.34,South,Store C,No,Online,1,Night
7/19/2024,Espresso,52,4.94,North,Store B,No,Delivery,3,Morning
7/19/2024,Mocha,66,3.62,West,Store D,Yes,Delivery,1,Morning
7/19/2024,Latte,42,4.43,North,Store C,Yes,Online,2,Morning
7/19/2024,Mocha,28,4.17,North,Store D,Yes,In-store,2,Evening
7/19/2024,Mocha,66,4.21,South,Store B,Yes,In-store,3,Morning
7/19/2024,Latte,85,4.78,East,Store B,No,Delivery,3,Morning
7/19/2024,Espresso,52,3.78,South,Store A,No,In-store,1,Morning
7/19/2024,Mocha,44,4.64,West,Store A,No,In-store,4,Morning
7/19/2024,Cappuccino,39,4.75,North,Store C,Yes,Online,2,Night
7/19/2024,Espresso,37,5.45,East,Store A,No,In-store,2,Night
7/19/2024,Cappuccino,40,3.97,West,Store C,No,In-store,1,Night
7/19/2024,Mocha,71,4.23,North,Store C,No,Delivery,4,Morning
7/19/2024,Mocha,94,3.69,West,Store A,No,Delivery,4,Evening
7/19/2024,Mocha,30,3.51,North,Store A,No,Delivery,2,Morning
7/19/2024,Espresso,70,4.8,East,Store B,Yes,In-store,4,Morning
7/20/2024,Latte,75,4.34,North,Store A,Yes,In-store,2,Morning
7/20/2024,Mocha,68,3.78,South,Store C,No,Delivery,4,Afternoon
7/20/2024,Cappuccino,67,5.03,North,Store B,No,In-store,2,Afternoon
7/20/2024,Latte,9,5.46,West,Store A,No,Online,1,Evening
7/20/2024,Mocha,20,3.77,West,Store A,No,Online,2,Morning
7/20/2024,Mocha,67,3.14,East,Store A,No,In-store,4,Afternoon
7/20/2024,Mocha,43,3.69,North,Store A,Yes,In-store,1,Evening
7/20/2024,Latte,3,4.55,East,Store B,No,Online,3,Night
7/20/2024,Cappuccino,35,3.67,South,Store C,No,In-store,1,Evening
7/20/2024,Cappuccino,43,4.31,North,Store A,Yes,Delivery,4,Morning
7/20/2024,Latte,24,4.69,West,Store D,No,Online,2,Afternoon
7/20/2024,Latte,96,3.09,East,Store D,No,In-store,3,Morning
7/20/2024,Mocha,63,4.08,North,Store D,Yes,In-store,2,Evening
7/20/2024,Cappuccino,30,4.59,North,Store B,Yes,Online,1,Morning
7/20/2024,Cappuccino,22,4.83,West,Store A,No,In-store,3,Afternoon
7/20/2024,Cappuccino,88,5.47,West,Store D,No,Delivery,1,Night
7/20/2024,Mocha,45,3.79,North,Store C,No,In-store,2,Afternoon
7/20/2024,Latte,9,5.06,West,Store D,No,Delivery,2,Morning
7/20/2024,Latte,46,3.97,South,Store B,No,In-store,2,Night
7/20/2024,Espresso,99,5.37,West,Store B,Yes,Delivery,4,Morning
7/20/2024,Mocha,55,5.18,North,Store C,Yes,Online,2,Morning
7/20/2024,Mocha,43,3.84,South,Store C,No,Online,4,Night
7/20/2024,Mocha,47,5.47,North,Store B,Yes,Online,3,Morning
7/20/2024,Latte,51,4.9,East,Store A,Yes,Delivery,3,Morning
7/21/2024,Mocha,82,3.73,East,Store C,No,Online,2,Evening
7/21/2024,Latte,96,4.64,North,Store A,No,In-store,2,Afternoon
7/21/2024,Mocha,77,5.48,South,Store B,No,In-store,2,Evening
7/21/2024,Latte,4,3.06,South,Store A,No,Online,3,Night
7/21/2024,Mocha,23,4.77,South,Store C,No,Online,1,Morning
7/21/2024,Cappuccino,96,5.0,South,Store C,No,Delivery,1,Night
7/21/2024,Cappuccino,56,4.1,South,Store A,Yes,In-store,1,Evening
7/21/2024,Latte,61,3.45,South,Store B,Yes,Delivery,4,Night
7/21/2024,Cappuccino,83,3.91,South,Store D,Yes,Online,4,Afternoon
7/21/2024,Latte,82,3.95,West,Store D,Yes,In-store,2,Afternoon
7/21/2024,Cappuccino,54,3.67,West,Store C,Yes,In-store,2,Afternoon
7/21/2024,Espresso,4,4.97,South,Store C,Yes,Online,3,Afternoon
7/21/2024,Espresso,66,3.66,South,Store D,Yes,In-store,2,Night
7/21/2024,Mocha,88,4.0,East,Store D,No,In-store,4,Morning
7/21/2024,Mocha,75,3.92,West,Store D,Yes,In-store,3,Night
7/21/2024,Espresso,56,4.34,South,Store A,No,Online,1,Afternoon
7/21/2024,Latte,28,5.3,East,Store D,Yes,Delivery,2,Afternoon
7/21/2024,Latte,19,3.28,South,Store C,Yes,Delivery,2,Evening
7/21/2024,Espresso,9,3.96,North,Store C,Yes,In-store,2,Night
7/21/2024,Mocha,19,5.11,West,Store B,Yes,Delivery,3,Evening
7/21/2024,Latte,32,5.07,North,Store A,Yes,In-store,2,Morning
7/21/2024,Latte,77,4.02,South,Store B,No,In-store,1,Night
7/21/2024,Mocha,29,3.07,West,Store C,Yes,Online,2,Morning
7/21/2024,Cappuccino,16,4.31,South,Store D,Yes,Online,3,Afternoon
7/22/2024,Cappuccino,95,3.72,East,Store C,No,In-store,1,Morning
7/22/2024,Espresso,64,3.96,North,Store A,Yes,In-store,4,Night
7/22/2024,Espresso,75,3.08,East,Store C,Yes,Delivery,1,Evening
7/22/2024,Cappuccino,41,5.14,North,Store B,Yes,In-store,2,Evening
7/22/2024,Cappuccino,33,3.88,East,Store D,No,In-store,1,Night
7/22/2024,Espresso,72,3.35,West,Store D,No,Online,2,Morning
7/22/2024,Cappuccino,79,3.89,South,Store A,No,Delivery,2,Afternoon
7/22/2024,Espresso,23,4.2,West,Store B,No,Delivery,2,Morning
7/22/2024,Latte,61,3.21,West,Store B,No,In-store,3,Afternoon
7/22/2024,Mocha,83,4.67,North,Store C,No,Online,4,Afternoon
7/22/2024,Cappuccino,92,3.44,East,Store D,Yes,Online,4,Afternoon
