Promotion ID,Product,Promotion Type,Start Date,End Date,Regions Targeted,Success Rate (%)
P4269,Cappuccino,BOGO,6/26/2024,6/27/2024,South,86.68
P4270,Mocha,Bundle,6/26/2024,6/27/2024,West,47.46
P4271,Mocha,Discount,6/26/2024,6/27/2024,South,24.64
P4272,Espresso,BOGO,6/26/2024,6/27/2024,North,88.74
P4273,Cappuccino,Discount,6/27/2024,6/28/2024,East,61.53
P4274,Latte,Bundle,6/27/2024,6/28/2024,East,13.95
P4275,Espresso,Free Sample,6/27/2024,6/28/2024,West,31.39
P4276,Espresso,BOGO,6/27/2024,6/28/2024,West,61.93
P4277,Cappuccino,BOGO,6/27/2024,6/28/2024,West,86.57
P4278,Latte,Discount,6/27/2024,6/28/2024,East,30.09
P4279,Latte,BOGO,6/27/2024,6/28/2024,North,41.23
P4280,Mocha,Bundle,6/27/2024,6/28/2024,East,37.48
P4281,Latte,Discount,6/27/2024,6/28/2024,East,64.21
P4282,Cappuccino,Bundle,6/27/2024,6/28/2024,South,36.6
P4283,Latte,BOGO,6/27/2024,6/28/2024,East,65.79
P4284,Cappuccino,Free Sample,6/27/2024,6/28/2024,West,17.78
P4285,Espresso,Free Sample,6/27/2024,6/28/2024,North,28.69
P4286,Cappuccino,Discount,6/27/2024,6/28/2024,East,60.73
P4287,Espresso,BOGO,6/27/2024,6/28/2024,North,81.9
P4288,Mocha,BOGO,6/27/2024,6/28/2024,East,26.23
P4289,Espresso,BOGO,6/27/2024,6/28/2024,East,17.35
P4290,Espresso,BOGO,6/27/2024,6/28/2024,South,38.3
P4291,Espresso,BOGO,6/27/2024,6/28/2024,North,18.28
P4292,Latte,Bundle,6/27/2024,6/28/2024,East,14.97
P4293,Latte,Bundle,6/27/2024,6/28/2024,West,58.18
P4294,Cappuccino,Bundle,6/27/2024,6/28/2024,South,50.32
P4295,Cappuccino,Discount,6/27/2024,6/28/2024,East,25.75
P4296,Cappuccino,Discount,6/27/2024,6/28/2024,North,60.84
P4297,Cappuccino,Free Sample,6/28/2024,6/29/2024,West,56.78
P4298,Mocha,Bundle,6/28/2024,6/29/2024,North,16.69
P4299,Cappuccino,Free Sample,6/28/2024,6/29/2024,South,23.58
P4300,Mocha,Bundle,6/28/2024,6/29/2024,South,76.16
P4301,Espresso,Bundle,6/28/2024,6/29/2024,South,65.07
P4302,Cappuccino,BOGO,6/28/2024,6/29/2024,West,56.47
P4303,Latte,Free Sample,6/28/2024,6/29/2024,South,53.79
P4304,Latte,BOGO,6/28/2024,6/29/2024,South,19.98
P4305,Latte,BOGO,6/28/2024,6/29/2024,South,87.17
P4306,Cappuccino,Bundle,6/28/2024,6/29/2024,West,10.87
P4307,Latte,Bundle,6/28/2024,6/29/2024,West,89.77
P4308,Espresso,Discount,6/28/2024,6/29/2024,East,18.03
P4309,Cappuccino,Bundle,6/28/2024,6/29/2024,North,14.32
P4310,Espresso,BOGO,6/28/2024,6/29/2024,North,70.87
P4311,Espresso,Free Sample,6/28/2024,6/29/2024,South,47.58
P4312,Mocha,Free Sample,6/28/2024,6/29/2024,South,18.23
P4313,Latte,Discount,6/28/2024,6/29/2024,North,57.41
P4314,Espresso,BOGO,6/28/2024,6/29/2024,North,18.26
P4315,Latte,BOGO,6/28/2024,6/29/2024,North,60.35
P4316,Espresso,BOGO,6/28/2024,6/29/2024,East,83.59
P4317,Mocha,Free Sample,6/28/2024,6/29/2024,East,20.58
P4318,Cappuccino,BOGO,6/28/2024,6/29/2024,North,76.24
P4319,Espresso,Free Sample,6/28/2024,6/29/2024,East,62.92
P4320,Mocha,BOGO,6/28/2024,6/29/2024,South,51.12
P4321,Latte,Bundle,6/29/2024,6/30/2024,West,66.4
P4322,Latte,Discount,6/29/2024,6/30/2024,East,59.89
P4323,Cappuccino,BOGO,6/29/2024,6/30/2024,West,10.13
P4324,Cappuccino,Bundle,6/29/2024,6/30/2024,West,11.22
P4325,Cappuccino,Discount,6/29/2024,6/30/2024,East,34.16
P4326,Espresso,Free Sample,6/29/2024,6/30/2024,West,30.47
P4327,Latte,BOGO,6/29/2024,6/30/2024,West,81.31
P4328,Espresso,Bundle,6/29/2024,6/30/2024,East,79.32
P4329,Espresso,Free Sample,6/29/2024,6/30/2024,South,63.97
P4330,Espresso,BOGO,6/29/2024,6/30/2024,West,62.82
P4331,Cappuccino,BOGO,6/29/2024,6/30/2024,North,15.24
P4332,Cappuccino,Bundle,6/29/2024,6/30/2024,North,35.84
P4333,Espresso,Bundle,6/29/2024,6/30/2024,South,44.62
P4334,Espresso,Discount,6/29/2024,6/30/2024,North,31.32
P4335,Mocha,Discount,6/29/2024,6/30/2024,North,20.11
P4336,Espresso,Free Sample,6/29/2024,6/30/2024,East,13.9
P4337,Espresso,Free Sample,6/29/2024,6/30/2024,East,82.45
P4338,Latte,Bundle,6/29/2024,6/30/2024,South,60.85
P4339,Espresso,Discount,6/29/2024,6/30/2024,North,76.05
P4340,Mocha,BOGO,6/29/2024,6/30/2024,East,64.4
P4341,Mocha,Free Sample,6/29/2024,6/30/2024,North,77.56
P4342,Latte,Bundle,6/29/2024,6/30/2024,West,60.53
P4343,Latte,Discount,6/29/2024,6/30/2024,West,72.05
P4344,Cappuccino,BOGO,6/29/2024,6/30/2024,East,86.98
P4345,Latte,Bundle,6/30/2024,7/1/2024,West,38.19
P4346,Cappuccino,Discount,6/30/2024,7/1/2024,South,75.6
P4347,Cappuccino,Discount,6/30/2024,7/1/2024,West,42.93
P4348,Latte,Bundle,6/30/2024,7/1/2024,East,82.64
P4349,Espresso,Discount,6/30/2024,7/1/2024,North,56.28
P4350,Latte,Free Sample,6/30/2024,7/1/2024,South,75.32
P4351,Espresso,Free Sample,6/30/2024,7/1/2024,North,60.48
P4352,Latte,Free Sample,6/30/2024,7/1/2024,South,63.03
P4353,Espresso,BOGO,6/30/2024,7/1/2024,East,64.24
P4354,Latte,Bundle,6/30/2024,7/1/2024,North,88.27
P4355,Cappuccino,Discount,6/30/2024,7/1/2024,South,82.22
P4356,Latte,BOGO,6/30/2024,7/1/2024,North,22.85
P4357,Espresso,Free Sample,6/30/2024,7/1/2024,North,19.87
P4358,Latte,Free Sample,6/30/2024,7/1/2024,North,38.88
P4359,Mocha,Bundle,6/30/2024,7/1/2024,North,63.05
P4360,Cappuccino,BOGO,6/30/2024,7/1/2024,East,73.23
P4361,Mocha,Bundle,6/30/2024,7/1/2024,North,84.81
P4362,Espresso,Discount,6/30/2024,7/1/2024,North,55.76
P4363,Cappuccino,Free Sample,6/30/2024,7/1/2024,North,78.91
P4364,Espresso,Free Sample,6/30/2024,7/1/2024,North,32.02
P4365,Cappuccino,BOGO,6/30/2024,7/1/2024,East,75.49
P4366,Latte,Free Sample,6/30/2024,7/1/2024,South,72.54
P4367,Mocha,Free Sample,6/30/2024,7/1/2024,East,48.78
P4368,Cappuccino,Discount,6/30/2024,7/1/2024,West,13.14
P4369,Espresso,Bundle,7/1/2024,7/2/2024,North,85.98
P4370,Mocha,Bundle,7/1/2024,7/2/2024,South,48.24
P4371,Espresso,Bundle,7/1/2024,7/2/2024,East,75.88
P4372,Latte,BOGO,7/1/2024,7/2/2024,East,30.13
P4373,Mocha,Free Sample,7/1/2024,7/2/2024,South,56.69
P4374,Mocha,Bundle,7/1/2024,7/2/2024,South,89.23
P4375,Espresso,Bundle,7/1/2024,7/2/2024,North,51.2
P4376,Latte,Bundle,7/1/2024,7/2/2024,West,49.84
P4377,Espresso,BOGO,7/1/2024,7/2/2024,East,43.6
P4378,Espresso,BOGO,7/1/2024,7/2/2024,South,45.97
P4379,Latte,Free Sample,7/1/2024,7/2/2024,West,29.9
P4380,Cappuccino,Bundle,7/1/2024,7/2/2024,West,15.87
P4381,Latte,BOGO,7/1/2024,7/2/2024,West,42.76
P4382,Cappuccino,Discount,7/1/2024,7/2/2024,North,36.24
P4383,Mocha,BOGO,7/1/2024,7/2/2024,West,15.5
P4384,Cappuccino,Discount,7/1/2024,7/2/2024,East,35.11
P4385,Latte,Free Sample,7/1/2024,7/2/2024,South,38.46
P4386,Espresso,Bundle,7/1/2024,7/2/2024,West,67.95
P4387,Latte,BOGO,7/1/2024,7/2/2024,North,66.91
P4388,Cappuccino,Discount,7/1/2024,7/2/2024,North,60.65
P4389,Cappuccino,Discount,7/1/2024,7/2/2024,West,73.22
P4390,Cappuccino,BOGO,7/1/2024,7/2/2024,East,24.02
P4391,Latte,Free Sample,7/1/2024,7/2/2024,South,66.04
P4392,Latte,BOGO,7/1/2024,7/2/2024,West,13.3
P4393,Mocha,BOGO,7/2/2024,7/3/2024,East,26.76
P4394,Cappuccino,Free Sample,7/2/2024,7/3/2024,South,88.19
P4395,Mocha,Discount,7/2/2024,7/3/2024,South,46.35
P4396,Espresso,BOGO,7/2/2024,7/3/2024,North,10.42
P4397,Mocha,Bundle,7/2/2024,7/3/2024,West,15.98
P4398,Cappuccino,Bundle,7/2/2024,7/3/2024,West,35.06
P4399,Mocha,Bundle,7/2/2024,7/3/2024,East,89.84
P4400,Cappuccino,Bundle,7/2/2024,7/3/2024,West,89.66
P4401,Latte,BOGO,7/2/2024,7/3/2024,South,51.68
P4402,Cappuccino,Free Sample,7/2/2024,7/3/2024,North,25.05
P4403,Cappuccino,Bundle,7/2/2024,7/3/2024,West,17.89
P4404,Mocha,BOGO,7/2/2024,7/3/2024,South,45.24
P4405,Cappuccino,BOGO,7/2/2024,7/3/2024,North,29.27
P4406,Latte,Bundle,7/2/2024,7/3/2024,West,69.24
P4407,Espresso,BOGO,7/2/2024,7/3/2024,North,87.14
P4408,Espresso,Bundle,7/2/2024,7/3/2024,South,41.61
P4409,Latte,Free Sample,7/2/2024,7/3/2024,South,48.48
P4410,Mocha,Bundle,7/2/2024,7/3/2024,East,33.85
P4411,Espresso,BOGO,7/2/2024,7/3/2024,West,59.16
P4412,Mocha,Free Sample,7/2/2024,7/3/2024,South,28.93
P4413,Espresso,Bundle,7/2/2024,7/3/2024,West,31.32
P4414,Latte,Free Sample,7/2/2024,7/3/2024,North,50.89
P4415,Cappuccino,Bundle,7/2/2024,7/3/2024,West,33.01
P4416,Latte,Bundle,7/2/2024,7/3/2024,North,40.85
P4417,Cappuccino,Discount,7/3/2024,7/4/2024,West,47.51
P4418,Mocha,Bundle,7/3/2024,7/4/2024,North,26.34
P4419,Espresso,Bundle,7/3/2024,7/4/2024,East,63.8
P4420,Latte,Free Sample,7/3/2024,7/4/2024,West,87.11
P4421,Latte,BOGO,7/3/2024,7/4/2024,North,67.46
P4422,Espresso,Discount,7/3/2024,7/4/2024,North,78.28
P4423,Cappuccino,BOGO,7/3/2024,7/4/2024,North,46.28
P4424,Mocha,BOGO,7/3/2024,7/4/2024,South,65.26
P4425,Cappuccino,BOGO,7/3/2024,7/4/2024,South,40.03
P4426,Mocha,Bundle,7/3/2024,7/4/2024,East,84.6
P4427,Latte,Bundle,7/3/2024,7/4/2024,East,83.28
P4428,Espresso,Free Sample,7/3/2024,7/4/2024,North,25.6
P4429,Espresso,BOGO,7/3/2024,7/4/2024,North,75.69
P4430,Espresso,Bundle,7/3/2024,7/4/2024,South,41.89
P4431,Espresso,BOGO,7/3/2024,7/4/2024,West,38.54
P4432,Espresso,Bundle,7/3/2024,7/4/2024,West,63.33
P4433,Latte,BOGO,7/3/2024,7/4/2024,South,43.33
P4434,Espresso,Discount,7/3/2024,7/4/2024,West,15.61
P4435,Latte,Free Sample,7/3/2024,7/4/2024,West,29.27
P4436,Latte,BOGO,7/3/2024,7/4/2024,South,19.17
P4437,Mocha,BOGO,7/3/2024,7/4/2024,West,67.34
P4438,Espresso,Bundle,7/3/2024,7/4/2024,North,72.24
P4439,Latte,Free Sample,7/3/2024,7/4/2024,South,62.4
P4440,Espresso,Free Sample,7/3/2024,7/4/2024,West,73.26
P4441,Espresso,Free Sample,7/4/2024,7/5/2024,West,16.24
P4442,Mocha,BOGO,7/4/2024,7/5/2024,South,36.4
P4443,Cappuccino,Bundle,7/4/2024,7/5/2024,West,15.55
P4444,Latte,BOGO,7/4/2024,7/5/2024,West,12.29
P4445,Cappuccino,Discount,7/4/2024,7/5/2024,South,43.77
P4446,Latte,Bundle,7/4/2024,7/5/2024,East,41.11
P4447,Latte,Discount,7/4/2024,7/5/2024,East,76.86
P4448,Cappuccino,BOGO,7/4/2024,7/5/2024,South,64.64
P4449,Cappuccino,BOGO,7/4/2024,7/5/2024,West,40.63
P4450,Mocha,Discount,7/4/2024,7/5/2024,East,13.43
P4451,Mocha,Discount,7/4/2024,7/5/2024,West,58.93
P4452,Cappuccino,Free Sample,7/4/2024,7/5/2024,North,36.49
P4453,Cappuccino,Bundle,7/4/2024,7/5/2024,North,46.01
P4454,Latte,Discount,7/4/2024,7/5/2024,South,55.86
P4455,Latte,Free Sample,7/4/2024,7/5/2024,North,67.58
P4456,Mocha,BOGO,7/4/2024,7/5/2024,West,11.35
P4457,Cappuccino,Discount,7/4/2024,7/5/2024,East,17.41
P4458,Latte,BOGO,7/4/2024,7/5/2024,South,34.99
P4459,Cappuccino,BOGO,7/4/2024,7/5/2024,North,20.86
P4460,Mocha,Discount,7/4/2024,7/5/2024,East,32.06
P4461,Cappuccino,Bundle,7/4/2024,7/5/2024,North,42.39
P4462,Cappuccino,BOGO,7/4/2024,7/5/2024,East,46.58
P4463,Mocha,Discount,7/4/2024,7/5/2024,South,36.06
P4464,Cappuccino,Free Sample,7/4/2024,7/5/2024,West,37.88
P4465,Cappuccino,Free Sample,7/5/2024,7/6/2024,West,85.59
P4466,Mocha,BOGO,7/5/2024,7/6/2024,West,28.75
P4467,Mocha,BOGO,7/5/2024,7/6/2024,East,87.11
P4468,Latte,Discount,7/5/2024,7/6/2024,South,66.75
P4469,Mocha,Discount,7/5/2024,7/6/2024,West,46.13
P4470,Cappuccino,Bundle,7/5/2024,7/6/2024,East,16.24
P4471,Cappuccino,Bundle,7/5/2024,7/6/2024,East,31.66
P4472,Latte,Bundle,7/5/2024,7/6/2024,South,53.92
P4473,Espresso,Bundle,7/5/2024,7/6/2024,East,20.08
P4474,Mocha,BOGO,7/5/2024,7/6/2024,South,61.01
P4475,Latte,Bundle,7/5/2024,7/6/2024,North,87.32
P4476,Mocha,BOGO,7/5/2024,7/6/2024,South,50.68
P4477,Cappuccino,Free Sample,7/5/2024,7/6/2024,West,83.47
P4478,Cappuccino,Free Sample,7/5/2024,7/6/2024,North,71.77
P4479,Cappuccino,BOGO,7/5/2024,7/6/2024,North,58.24
P4480,Mocha,Free Sample,7/5/2024,7/6/2024,North,42.97
P4481,Espresso,Bundle,7/5/2024,7/6/2024,North,57.08
P4482,Mocha,Discount,7/5/2024,7/6/2024,South,75.78
P4483,Cappuccino,Free Sample,7/5/2024,7/6/2024,West,70.92
P4484,Latte,BOGO,7/5/2024,7/6/2024,South,66.59
P4485,Cappuccino,Bundle,7/5/2024,7/6/2024,North,13.57
P4486,Latte,Bundle,7/5/2024,7/6/2024,North,15.79
P4487,Mocha,Bundle,7/5/2024,7/6/2024,East,63.99
P4488,Latte,Discount,7/5/2024,7/6/2024,South,70.52
P4489,Espresso,Bundle,7/6/2024,7/7/2024,North,80.74
P4490,Cappuccino,Bundle,7/6/2024,7/7/2024,North,45.29
P4491,Latte,Discount,7/6/2024,7/7/2024,North,40.53
P4492,Cappuccino,Free Sample,7/6/2024,7/7/2024,South,40.11
P4493,Cappuccino,Discount,7/6/2024,7/7/2024,South,37.48
P4494,Espresso,BOGO,7/6/2024,7/7/2024,North,71.54
P4495,Espresso,Discount,7/6/2024,7/7/2024,West,13.81
P4496,Mocha,Discount,7/6/2024,7/7/2024,South,47.63
P4497,Cappuccino,BOGO,7/6/2024,7/7/2024,West,40.04
P4498,Latte,Discount,7/6/2024,7/7/2024,North,50.18
P4499,Mocha,Bundle,7/6/2024,7/7/2024,North,40.39
P4500,Mocha,BOGO,7/6/2024,7/7/2024,South,54.81
P4501,Mocha,Discount,7/6/2024,7/7/2024,East,42.1
P4502,Espresso,Bundle,7/6/2024,7/7/2024,South,27.19
P4503,Mocha,Bundle,7/6/2024,7/7/2024,North,21.48
P4504,Latte,Bundle,7/6/2024,7/7/2024,South,41.67
P4505,Latte,Free Sample,7/6/2024,7/7/2024,East,78.9
P4506,Espresso,Bundle,7/6/2024,7/7/2024,South,62.36
P4507,Mocha,Free Sample,7/6/2024,7/7/2024,North,36.6
P4508,Espresso,Bundle,7/6/2024,7/7/2024,East,10.45
P4509,Cappuccino,Bundle,7/6/2024,7/7/2024,West,67.01
P4510,Cappuccino,BOGO,7/6/2024,7/7/2024,South,26.4
P4511,Latte,Free Sample,7/6/2024,7/7/2024,West,59.94
P4512,Espresso,BOGO,7/6/2024,7/7/2024,North,80.2
P4513,Latte,BOGO,7/7/2024,7/8/2024,West,60.69
P4514,Espresso,Free Sample,7/7/2024,7/8/2024,South,67.63
P4515,Mocha,Discount,7/7/2024,7/8/2024,South,75.74
P4516,Cappuccino,BOGO,7/7/2024,7/8/2024,South,24.18
P4517,Latte,Free Sample,7/7/2024,7/8/2024,North,54.27
P4518,Latte,BOGO,7/7/2024,7/8/2024,North,62.15
P4519,Mocha,Bundle,7/7/2024,7/8/2024,West,61.09
P4520,Espresso,Discount,7/7/2024,7/8/2024,West,16.65
P4521,Cappuccino,Discount,7/7/2024,7/8/2024,North,62.56
P4522,Latte,Free Sample,7/7/2024,7/8/2024,West,16.65
P4523,Espresso,Free Sample,7/7/2024,7/8/2024,North,24.68
P4524,Latte,Free Sample,7/7/2024,7/8/2024,South,60.11
P4525,Espresso,Discount,7/7/2024,7/8/2024,East,30.39
P4526,Cappuccino,Bundle,7/7/2024,7/8/2024,North,83.78
P4527,Mocha,BOGO,7/7/2024,7/8/2024,East,71.0
P4528,Latte,Discount,7/7/2024,7/8/2024,North,39.07
P4529,Latte,Bundle,7/7/2024,7/8/2024,South,21.46
P4530,Mocha,BOGO,7/7/2024,7/8/2024,West,40.84
P4531,Mocha,BOGO,7/7/2024,7/8/2024,North,27.88
P4532,Espresso,BOGO,7/7/2024,7/8/2024,East,22.6
P4533,Cappuccino,BOGO,7/7/2024,7/8/2024,West,62.38
P4534,Latte,Discount,7/7/2024,7/8/2024,South,28.77
P4535,Espresso,Discount,7/7/2024,7/8/2024,South,38.95
P4536,Espresso,BOGO,7/7/2024,7/8/2024,South,33.12
P4537,Latte,Bundle,7/8/2024,7/9/2024,East,29.77
P4538,Espresso,BOGO,7/8/2024,7/9/2024,West,88.33
P4539,Espresso,Bundle,7/8/2024,7/9/2024,North,37.81
P4540,Mocha,BOGO,7/8/2024,7/9/2024,East,23.36
P4541,Espresso,Bundle,7/8/2024,7/9/2024,West,56.89
P4542,Espresso,Free Sample,7/8/2024,7/9/2024,East,36.7
P4543,Mocha,Free Sample,7/8/2024,7/9/2024,West,24.44
P4544,Cappuccino,BOGO,7/8/2024,7/9/2024,North,89.58
P4545,Mocha,BOGO,7/8/2024,7/9/2024,West,58.87
P4546,Latte,Free Sample,7/8/2024,7/9/2024,East,12.19
P4547,Cappuccino,Discount,7/8/2024,7/9/2024,East,11.76
P4548,Cappuccino,Discount,7/8/2024,7/9/2024,West,28.44
P4549,Espresso,Discount,7/8/2024,7/9/2024,West,63.35
P4550,Latte,Bundle,7/8/2024,7/9/2024,South,23.07
P4551,Cappuccino,Bundle,7/8/2024,7/9/2024,South,84.3
P4552,Cappuccino,Free Sample,7/8/2024,7/9/2024,South,36.01
P4553,Cappuccino,Discount,7/8/2024,7/9/2024,West,65.11
P4554,Cappuccino,Bundle,7/8/2024,7/9/2024,East,71.58
P4555,Latte,Free Sample,7/8/2024,7/9/2024,West,57.44
P4556,Cappuccino,Bundle,7/8/2024,7/9/2024,North,81.02
P4557,Latte,Discount,7/8/2024,7/9/2024,North,19.92
P4558,Espresso,Bundle,7/8/2024,7/9/2024,North,45.63
P4559,Cappuccino,Bundle,7/8/2024,7/9/2024,South,89.72
P4560,Latte,BOGO,7/8/2024,7/9/2024,West,79.35
P4561,Cappuccino,Free Sample,7/9/2024,7/10/2024,South,68.37
P4562,Mocha,Discount,7/9/2024,7/10/2024,North,49.04
P4563,Mocha,BOGO,7/9/2024,7/10/2024,South,52.99
P4564,Cappuccino,Bundle,7/9/2024,7/10/2024,South,51.94
P4565,Cappuccino,Discount,7/9/2024,7/10/2024,South,83.81
P4566,Espresso,BOGO,7/9/2024,7/10/2024,North,85.19
P4567,Latte,BOGO,7/9/2024,7/10/2024,West,49.45
P4568,Latte,BOGO,7/9/2024,7/10/2024,West,17.63
P4569,Espresso,Free Sample,7/9/2024,7/10/2024,East,39.29
P4570,Espresso,Discount,7/9/2024,7/10/2024,West,80.94
P4571,Espresso,BOGO,7/9/2024,7/10/2024,North,61.47
P4572,Latte,Free Sample,7/9/2024,7/10/2024,South,43.5
P4573,Espresso,Discount,7/9/2024,7/10/2024,West,70.87
P4574,Cappuccino,Discount,7/9/2024,7/10/2024,West,53.53
P4575,Espresso,BOGO,7/9/2024,7/10/2024,West,80.02
P4576,Mocha,Discount,7/9/2024,7/10/2024,North,50.41
P4577,Latte,Free Sample,7/9/2024,7/10/2024,North,58.1
P4578,Mocha,Discount,7/9/2024,7/10/2024,South,82.98
P4579,Espresso,Free Sample,7/9/2024,7/10/2024,West,88.61
P4580,Cappuccino,Free Sample,7/9/2024,7/10/2024,West,63.12
P4581,Cappuccino,BOGO,7/9/2024,7/10/2024,West,50.92
P4582,Mocha,BOGO,7/9/2024,7/10/2024,East,59.72
P4583,Espresso,Discount,7/9/2024,7/10/2024,North,42.5
P4584,Cappuccino,Discount,7/9/2024,7/10/2024,South,63.0
P4585,Latte,Discount,7/10/2024,7/11/2024,East,81.37
P4586,Espresso,BOGO,7/10/2024,7/11/2024,North,59.04
P4587,Espresso,Free Sample,7/10/2024,7/11/2024,South,88.31
P4588,Espresso,BOGO,7/10/2024,7/11/2024,East,46.05
P4589,Latte,Bundle,7/10/2024,7/11/2024,North,65.04
P4590,Cappuccino,Free Sample,7/10/2024,7/11/2024,South,89.14
P4591,Mocha,Bundle,7/10/2024,7/11/2024,North,66.26
P4592,Mocha,Discount,7/10/2024,7/11/2024,North,44.14
P4593,Cappuccino,Free Sample,7/10/2024,7/11/2024,West,67.34
P4594,Espresso,Free Sample,7/10/2024,7/11/2024,North,36.63
P4595,Latte,BOGO,7/10/2024,7/11/2024,South,10.13
P4596,Espresso,Discount,7/10/2024,7/11/2024,North,67.51
P4597,Mocha,Free Sample,7/10/2024,7/11/2024,East,32.61
P4598,Espresso,Free Sample,7/10/2024,7/11/2024,South,70.66
P4599,Mocha,BOGO,7/10/2024,7/11/2024,South,82.42
P4600,Espresso,Free Sample,7/10/2024,7/11/2024,North,72.37
P4601,Cappuccino,Free Sample,7/10/2024,7/11/2024,West,84.1
P4602,Mocha,Discount,7/10/2024,7/11/2024,North,75.48
P4603,Mocha,BOGO,7/10/2024,7/11/2024,West,56.76
P4604,Mocha,Discount,7/10/2024,7/11/2024,South,50.71
P4605,Espresso,Discount,7/10/2024,7/11/2024,North,55.6
P4606,Latte,Free Sample,7/10/2024,7/11/2024,East,84.92
P4607,Mocha,Free Sample,7/10/2024,7/11/2024,West,50.45
P4608,Espresso,Free Sample,7/10/2024,7/11/2024,North,58.77
P4609,Latte,Free Sample,7/11/2024,7/12/2024,North,66.44
P4610,Mocha,BOGO,7/11/2024,7/12/2024,South,87.33
P4611,Mocha,Discount,7/11/2024,7/12/2024,South,29.07
P4612,Latte,Bundle,7/11/2024,7/12/2024,West,43.35
P4613,Mocha,Bundle,7/11/2024,7/12/2024,South,56.36
P4614,Espresso,Discount,7/11/2024,7/12/2024,East,12.85
P4615,Mocha,Discount,7/11/2024,7/12/2024,South,82.93
P4616,Cappuccino,Free Sample,7/11/2024,7/12/2024,West,70.58
P4617,Cappuccino,BOGO,7/11/2024,7/12/2024,South,40.86
P4618,Espresso,BOGO,7/11/2024,7/12/2024,West,66.48
P4619,Espresso,BOGO,7/11/2024,7/12/2024,East,15.26
P4620,Mocha,Free Sample,7/11/2024,7/12/2024,West,72.12
P4621,Latte,Bundle,7/11/2024,7/12/2024,East,73.72
P4622,Espresso,Free Sample,7/11/2024,7/12/2024,East,63.31
P4623,Mocha,Discount,7/11/2024,7/12/2024,West,50.82
P4624,Latte,Free Sample,7/11/2024,7/12/2024,East,43.85
P4625,Espresso,Bundle,7/11/2024,7/12/2024,West,60.22
P4626,Espresso,Bundle,7/11/2024,7/12/2024,West,38.23
P4627,Latte,Bundle,7/11/2024,7/12/2024,South,15.59
P4628,Espresso,Bundle,7/11/2024,7/12/2024,North,85.99
P4629,Cappuccino,BOGO,7/11/2024,7/12/2024,East,35.37
P4630,Latte,Bundle,7/11/2024,7/12/2024,East,88.92
P4631,Espresso,Bundle,7/11/2024,7/12/2024,North,75.88
P4632,Espresso,Discount,7/11/2024,7/12/2024,East,18.82
P4633,Latte,Discount,7/12/2024,7/13/2024,North,35.07
P4634,Cappuccino,BOGO,7/12/2024,7/13/2024,South,60.8
P4635,Espresso,Free Sample,7/12/2024,7/13/2024,North,53.38
P4636,Espresso,Discount,7/12/2024,7/13/2024,West,41.42
P4637,Cappuccino,Free Sample,7/12/2024,7/13/2024,East,37.56
P4638,Latte,Bundle,7/12/2024,7/13/2024,North,29.66
P4639,Cappuccino,Bundle,7/12/2024,7/13/2024,East,11.23
P4640,Mocha,BOGO,7/12/2024,7/13/2024,East,75.07
P4641,Cappuccino,Discount,7/12/2024,7/13/2024,North,20.54
P4642,Espresso,Bundle,7/12/2024,7/13/2024,West,74.79
P4643,Cappuccino,Bundle,7/12/2024,7/13/2024,East,18.98
P4644,Cappuccino,BOGO,7/12/2024,7/13/2024,West,16.61
P4645,Cappuccino,Discount,7/12/2024,7/13/2024,North,19.48
P4646,Latte,Bundle,7/12/2024,7/13/2024,North,59.47
P4647,Mocha,Discount,7/12/2024,7/13/2024,North,45.85
P4648,Latte,Free Sample,7/12/2024,7/13/2024,West,79.1
P4649,Mocha,Free Sample,7/12/2024,7/13/2024,South,25.96
P4650,Cappuccino,BOGO,7/12/2024,7/13/2024,South,18.71
P4651,Mocha,Free Sample,7/12/2024,7/13/2024,South,23.06
P4652,Cappuccino,Bundle,7/12/2024,7/13/2024,North,45.03
P4653,Mocha,Discount,7/12/2024,7/13/2024,South,20.14
P4654,Latte,BOGO,7/12/2024,7/13/2024,East,82.23
P4655,Mocha,Bundle,7/12/2024,7/13/2024,North,20.62
P4656,Mocha,Bundle,7/12/2024,7/13/2024,North,83.86
P4657,Latte,Free Sample,7/13/2024,7/14/2024,East,56.21
P4658,Espresso,Bundle,7/13/2024,7/14/2024,West,22.49
P4659,Mocha,Free Sample,7/13/2024,7/14/2024,North,61.75
P4660,Cappuccino,BOGO,7/13/2024,7/14/2024,West,36.74
P4661,Cappuccino,Bundle,7/13/2024,7/14/2024,South,49.39
P4662,Espresso,Bundle,7/13/2024,7/14/2024,West,56.34
P4663,Cappuccino,Bundle,7/13/2024,7/14/2024,East,53.17
P4664,Latte,Bundle,7/13/2024,7/14/2024,North,43.13
P4665,Espresso,Free Sample,7/13/2024,7/14/2024,North,71.21
P4666,Latte,Bundle,7/13/2024,7/14/2024,South,69.41
P4667,Espresso,Free Sample,7/13/2024,7/14/2024,West,34.74
P4668,Latte,Discount,7/13/2024,7/14/2024,West,87.99
P4669,Latte,Bundle,7/13/2024,7/14/2024,South,78.89
P4670,Cappuccino,Discount,7/13/2024,7/14/2024,East,19.57
P4671,Espresso,Free Sample,7/13/2024,7/14/2024,South,43.7
P4672,Mocha,BOGO,7/13/2024,7/14/2024,North,67.55
P4673,Latte,BOGO,7/13/2024,7/14/2024,East,72.84
P4674,Latte,Bundle,7/13/2024,7/14/2024,West,65.99
P4675,Espresso,Free Sample,7/13/2024,7/14/2024,North,22.61
